Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Geometry)	Opportunity (Geometry)	Predicted Error Rate (Geometry)	KC (KRE_circle_area)	Opportunity (KRE_circle_area)	Predicted Error Rate (KRE_circle_area)	KC (Khushboo)	Opportunity (Khushboo)	Predicted Error Rate (Khushboo)	KC (MJB-SQRECT-Merge)	Opportunity (MJB-SQRECT-Merge)	Predicted Error Rate (MJB-SQRECT-Merge)	KC (MyKC)	Opportunity (MyKC)	Predicted Error Rate (MyKC)	KC (NNEWWW)	Opportunity (NNEWWW)	Predicted Error Rate (NNEWWW)	KC (New)	Opportunity (New)	Predicted Error Rate (New)	KC (NewModel)	Opportunity (NewModel)	Predicted Error Rate (NewModel)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Textbook)	Opportunity (Textbook)	Predicted Error Rate (Textbook)	KC (Textbook-test)	Opportunity (Textbook-test)	Predicted Error Rate (Textbook-test)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)	KC (Zhulin_Textbook11_SquareRectMerge)	Opportunity (Zhulin_Textbook11_SquareRectMerge)	Predicted Error Rate (Zhulin_Textbook11_SquareRectMerge)	KC (new KC model name)	Opportunity (new KC model name)	Predicted Error Rate (new KC model name)
4195	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 01:06:24	1996-02-01 01:06:27	1996-02-01 01:06:27	1996-02-01 01:06:27	3	3	.	correct	0	0	1	.	Geometry	177	0.2977	compose-by-addition	10	0.3493	compose-by-addition	10	0.3464	compose-by-addition	10	0.3497	compose-by-addition	10	0.3494	compose-by-addition	10	0.3494	compose-by-addition	10	0.3497	compose-by-addition	10	0.3497	Single-KC	177	0.2977	compose-by-addition	10	0.3494	compose-by-addition	10	0.3497	KC7	1	0.2153	compose-by-addition	10	0.3497	compose-by-addition	7	0.3856
4196	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	WATERING_VEGGIES	1	(WATERED-AREA QUESTION1)	1996-02-01 01:06:39	1996-02-01 01:06:39	1996-02-01 01:06:39	1996-02-01 01:06:39	0	0	.	correct	0	0	1	.	Geometry	178	0.2977	circle-area	15	0.2641	area	116	0.2808	circle-area	19	0.2303	circle-area	19	0.2305	circle-area	19	0.2305	circle-area	19	0.2303	circle-area	19	0.2303	Single-KC	178	0.2977	circle-area	19	0.2305	circle-area	19	0.2303	KC119	1	0.5313	circle-area	19	0.2303	circle-area	19	0.2360
4197	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	WATERING_VEGGIES	1	(TOTAL-GARDEN QUESTION1)	1996-02-01 01:06:39	1996-02-01 01:07:10	1996-02-01 01:07:10	1996-02-01 01:07:10	31	31	.	correct	0	0	1	.	Geometry	179	0.2977	square-area	7	0.1014	area	117	0.2803	sq_rect-area	23	0.0941	square-area	7	0.1014	square-area	7	0.1014	square-rect-area	23	0.0941	square-rect-area	23	0.0941	Single-KC	179	0.2977	square-area	7	0.1014	rectangle-area	23	0.0941	KC36	1	0.3136	square-rect-area	23	0.0941	square-rect-area	17	0.0886
4198	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	WATERING_VEGGIES	1	(UNWATERED-AREA QUESTION1)	1996-02-01 01:07:10	1996-02-01 01:07:31	1996-02-01 01:07:31	1996-02-01 01:07:31	21	21	.	correct	0	0	1	.	Geometry	180	0.2976	compose-by-addition	11	0.3493	compose-by-addition	11	0.3464	compose-by-addition	11	0.3497	compose-by-addition	11	0.3494	compose-by-addition	11	0.3494	compose-by-addition	11	0.3497	compose-by-addition	11	0.3497	Single-KC	180	0.2976	compose-by-addition	11	0.3494	compose-by-addition	11	0.3497	KC83	1	0.2652	compose-by-addition	11	0.3497	compose-by-addition	8	0.3856
4199	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 01:07:49	1996-02-01 01:07:49	1996-02-01 01:07:50	1996-02-01 01:07:50	1	.	1	incorrect	1	0	1	.	Geometry	181	0.2976	compose-by-addition	12	0.3493	compose-by-addition	12	0.3464	compose-by-addition	12	0.3497	compose-by-addition	12	0.3494	compose-by-addition	12	0.3494	compose-by-addition	12	0.3497	compose-by-addition	12	0.3497	Single-KC	181	0.2976	compose-by-addition	12	0.3494	compose-by-addition	12	0.3497	KC94	1	0.6988	compose-by-addition	12	0.3497	compose-by-addition	9	0.3856
4200	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 01:07:50	1996-02-01 01:08:42	1996-02-01 01:08:42	1996-02-01 01:08:42	52	52	.	correct	0	0	1	.	Geometry	182	0.2975	compose-by-addition	13	0.3493	compose-by-addition	13	0.3464	compose-by-addition	13	0.3497	compose-by-addition	13	0.3494	compose-by-addition	13	0.3494	compose-by-addition	13	0.3497	compose-by-addition	13	0.3497	Single-KC	182	0.2975	compose-by-addition	13	0.3494	compose-by-addition	13	0.3497	KC33	1	0.4204	compose-by-addition	13	0.3497	compose-by-addition	10	0.3856
4201	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 01:08:42	1996-02-01 01:09:24	1996-02-01 01:09:24	1996-02-01 01:09:24	42	42	.	correct	0	0	1	.	Geometry	183	0.2975	compose-by-addition	14	0.3493	compose-by-addition	14	0.3464	compose-by-addition	14	0.3497	compose-by-addition	14	0.3494	compose-by-addition	14	0.3494	compose-by-addition	14	0.3497	compose-by-addition	14	0.3497	Single-KC	183	0.2975	compose-by-addition	14	0.3494	compose-by-addition	14	0.3497	KC77	1	0.2042	compose-by-addition	14	0.3497	compose-by-addition	11	0.3856
4202	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	ONE_CIRCLE_IN_SQUARE	1	(SQUARE-AREA QUESTION1)	1996-02-01 01:09:43	1996-02-01 01:09:43	1996-02-01 01:09:43	1996-02-01 01:09:43	0	0	.	correct	0	0	1	.	Geometry	184	0.2974	square-area	8	0.1014	area	118	0.2798	sq_rect-area	24	0.0922	square-area	8	0.1014	square-area	8	0.1014	square-rect-area	24	0.0922	square-rect-area	24	0.0922	Single-KC	184	0.2974	square-area	8	0.1014	rectangle-area	24	0.0922	KC61	1	0.0000	square-rect-area	24	0.0922	square-rect-area	18	0.0857
4203	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	ONE_CIRCLE_IN_SQUARE	1	(CIRCLE-AREA QUESTION1)	1996-02-01 01:09:43	1996-02-01 01:09:53	1996-02-01 01:09:53	1996-02-01 01:09:53	10	10	.	correct	0	0	1	.	Geometry	185	0.2974	circle-area	16	0.2476	area	119	0.2793	circle-area	20	0.2185	circle-area	20	0.2187	circle-area	20	0.2187	circle-area	20	0.2185	circle-area	20	0.2185	Single-KC	185	0.2974	circle-area	20	0.2187	circle-area	20	0.2185	KC55	1	0.1178	circle-area	20	0.2185	circle-area	20	0.2239
4204	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	ONE_CIRCLE_IN_SQUARE	1	(SHADED-AREA QUESTION1)	1996-02-01 01:09:53	1996-02-01 01:10:09	1996-02-01 01:10:10	1996-02-01 01:10:10	17	.	17	incorrect	1	0	1	.	Geometry	186	0.2973	compose-by-addition	15	0.3493	compose-by-addition	15	0.3464	compose-by-addition	15	0.3497	compose-by-addition	15	0.3494	compose-by-addition	15	0.3494	compose-by-addition	15	0.3497	compose-by-addition	15	0.3497	Single-KC	186	0.2973	compose-by-addition	15	0.3494	compose-by-addition	15	0.3497	KC20	1	0.6133	compose-by-addition	15	0.3497	compose-by-addition	12	0.3856
4205	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-RADIUS_AB QUESTION1)	1996-02-01 01:10:32	1996-02-01 01:10:32	1996-02-01 01:10:32	1996-02-01 01:10:32	0	0	.	correct	0	0	1	.	Geometry	187	0.2973	compose-by-addition	16	0.3493	compose-by-addition	16	0.3464	compose-by-addition	16	0.3497	compose-by-addition	16	0.3494	compose-by-addition	16	0.3494	compose-by-addition	16	0.3497	compose-by-addition	16	0.3497	Single-KC	187	0.2973	compose-by-addition	16	0.3494	compose-by-addition	16	0.3497	KC32	1	0.5971	compose-by-addition	16	0.3497	compose-by-addition	13	0.3856
4206	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-AREA_O QUESTION1)	1996-02-01 01:10:32	1996-02-01 01:11:31	1996-02-01 01:11:32	1996-02-01 01:11:32	60	.	60	incorrect	1	0	1	.	Geometry	188	0.2972	circle-area	17	0.2319	area	120	0.2788	circle-area	21	0.2071	circle-area	21	0.2073	circle-area	21	0.2073	circle-area	21	0.2071	circle-area	21	0.2071	Single-KC	188	0.2972	circle-area	21	0.2073	circle-area	21	0.2071	KC81	1	0.2318	circle-area	21	0.2071	circle-area	21	0.2122
4207	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-AREA_S QUESTION1)	1996-02-01 01:11:32	1996-02-01 01:11:45	1996-02-01 01:11:46	1996-02-01 01:11:46	14	.	14	incorrect	1	0	1	.	Geometry	189	0.2972	circle-area	18	0.2169	area	121	0.2783	circle-area	22	0.1961	circle-area	22	0.1964	circle-area	22	0.1964	circle-area	22	0.1961	circle-area	22	0.1961	Single-KC	189	0.2972	circle-area	22	0.1964	circle-area	22	0.1961	KC30	1	0.1254	circle-area	22	0.1961	circle-area	22	0.2010
4208	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(SHADED-AREA QUESTION1)	1996-02-01 01:11:46	1996-02-01 01:12:03	1996-02-01 01:12:04	1996-02-01 01:12:04	18	.	18	incorrect	1	0	1	.	Geometry	190	0.2971	compose-by-addition	17	0.3493	compose-by-addition	17	0.3464	compose-by-addition	17	0.3497	compose-by-addition	17	0.3494	compose-by-addition	17	0.3494	compose-by-addition	17	0.3497	compose-by-addition	17	0.3497	Single-KC	190	0.2971	compose-by-addition	17	0.3494	compose-by-addition	17	0.3497	KC129	1	0.6793	compose-by-addition	17	0.3497	compose-by-addition	14	0.3856
4209	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SQUARE-BASE QUESTION1)	1996-02-01 01:13:30	1996-02-01 01:13:30	1996-02-01 01:13:30	1996-02-01 01:13:30	0	0	.	correct	0	0	1	.	Geometry	191	0.2971	compose-by-multiplication	20	0.0940	compose-by-multiplication	20	0.0927	compose-by-multiplication	20	0.0940	compose-by-multiplication	20	0.0942	compose-by-multiplication	20	0.0942	compose-by-multiplication	20	0.0940	compose-by-multiplication	20	0.0940	Single-KC	191	0.2971	compose-by-multiplication	20	0.0942	compose-by-multiplication	20	0.0940	KC111	1	0.5203	compose-by-multiplication	20	0.0940	compose-by-multiplication	20	0.0966
4210	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(CIRCLE-AREA QUESTION1)	1996-02-01 01:13:30	1996-02-01 01:15:16	1996-02-01 01:15:16	1996-02-01 01:15:16	106	106	.	correct	0	0	1	.	Geometry	192	0.2971	circle-area	19	0.2026	area	122	0.2779	circle-area	23	0.1856	circle-area	23	0.1859	circle-area	23	0.1859	circle-area	23	0.1856	circle-area	23	0.1856	Single-KC	192	0.2971	circle-area	23	0.1859	circle-area	23	0.1856	KC2	1	0.0589	circle-area	23	0.1856	circle-area	23	0.1902
4211	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SQUARE-AREA QUESTION1)	1996-02-01 01:15:16	1996-02-01 01:15:29	1996-02-01 01:15:29	1996-02-01 01:15:29	13	13	.	correct	0	0	1	.	Geometry	193	0.2970	square-area	9	0.1014	area	123	0.2774	sq_rect-area	25	0.0902	square-area	9	0.1014	square-area	9	0.1014	square-rect-area	25	0.0902	square-rect-area	25	0.0902	Single-KC	193	0.2970	square-area	9	0.1014	rectangle-area	25	0.0902	KC29	1	0.2293	square-rect-area	25	0.0902	square-rect-area	19	0.0829
4212	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SHADED-AREA QUESTION1)	1996-02-01 01:15:29	1996-02-01 01:15:37	1996-02-01 01:15:38	1996-02-01 01:15:38	9	.	9	incorrect	1	0	1	.	Geometry	194	0.2970	compose-by-addition	18	0.3493	compose-by-addition	18	0.3464	compose-by-addition	18	0.3497	compose-by-addition	18	0.3494	compose-by-addition	18	0.3494	compose-by-addition	18	0.3497	compose-by-addition	18	0.3497	Single-KC	194	0.2970	compose-by-addition	18	0.3494	compose-by-addition	18	0.3497	KC96	1	0.6621	compose-by-addition	18	0.3497	compose-by-addition	15	0.3856
4213	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TRIANGLE_AREA	1	(AREA QUESTION1)	1996-02-01 01:16:38	1996-02-01 01:16:38	1996-02-01 01:16:38	1996-02-01 01:16:38	0	0	.	correct	0	0	1	.	Geometry	195	0.2969	triangle-area	20	0.2601	area	124	0.2769	triangle-area	20	0.2602	triangle-area	20	0.2606	triangle-area	20	0.2606	triangle-area	20	0.2602	triangle-area	20	0.2602	Single-KC	195	0.2969	triangle-area	20	0.2606	triangle-area	20	0.2602	KC37	1	0.1601	triangle-area	20	0.2602	triangle-area	20	0.2667
4214	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	POGS	2	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 01:16:52	1996-02-01 01:16:52	1996-02-01 01:16:52	1996-02-01 01:16:52	0	0	.	correct	0	0	1	.	Geometry	196	0.2969	compose-by-addition	19	0.3493	compose-by-addition	19	0.3464	compose-by-addition	19	0.3497	compose-by-addition	19	0.3494	compose-by-addition	19	0.3494	compose-by-addition	19	0.3497	compose-by-addition	19	0.3497	Single-KC	196	0.2969	compose-by-addition	19	0.3494	compose-by-addition	19	0.3497	KC94	2	0.4048	compose-by-addition	19	0.3497	compose-by-addition	16	0.3856
4215	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	POGS	2	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 01:16:52	1996-02-01 01:17:01	1996-02-01 01:17:02	1996-02-01 01:17:02	10	.	10	incorrect	1	0	1	.	Geometry	197	0.2968	compose-by-addition	20	0.3493	compose-by-addition	20	0.3464	compose-by-addition	20	0.3497	compose-by-addition	20	0.3494	compose-by-addition	20	0.3494	compose-by-addition	20	0.3497	compose-by-addition	20	0.3497	Single-KC	197	0.2968	compose-by-addition	20	0.3494	compose-by-addition	20	0.3497	KC33	2	0.3354	compose-by-addition	20	0.3497	compose-by-addition	17	0.3856
4216	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	POGS	2	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 01:17:02	1996-02-01 01:17:48	1996-02-01 01:17:48	1996-02-01 01:17:48	46	46	.	correct	0	0	1	.	Geometry	198	0.2968	compose-by-addition	21	0.3493	compose-by-addition	21	0.3464	compose-by-addition	21	0.3497	compose-by-addition	21	0.3494	compose-by-addition	21	0.3494	compose-by-addition	21	0.3497	compose-by-addition	21	0.3497	Single-KC	198	0.2968	compose-by-addition	21	0.3494	compose-by-addition	21	0.3497	KC77	2	0.1290	compose-by-addition	21	0.3497	compose-by-addition	18	0.3856
4217	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_SQUARE	2	(SQUARE-BASE QUESTION1)	1996-02-01 01:18:00	1996-02-01 01:18:00	1996-02-01 01:18:00	1996-02-01 01:18:00	0	0	.	correct	0	0	1	.	Geometry	199	0.2967	compose-by-multiplication	21	0.0847	compose-by-multiplication	21	0.0839	compose-by-multiplication	21	0.0847	compose-by-multiplication	21	0.0849	compose-by-multiplication	21	0.0849	compose-by-multiplication	21	0.0847	compose-by-multiplication	21	0.0847	Single-KC	199	0.2967	compose-by-multiplication	21	0.0849	compose-by-multiplication	21	0.0847	KC111	2	0.3489	compose-by-multiplication	21	0.0847	compose-by-multiplication	21	0.0870
4218	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	TWO_CIRCLES_IN_SQUARE	2	(SHADED-AREA QUESTION1)	1996-02-01 01:18:00	1996-02-01 01:18:14	1996-02-01 01:18:14	1996-02-01 01:18:14	14	14	.	correct	0	0	1	.	Geometry	200	0.2967	compose-by-addition	22	0.3493	compose-by-addition	22	0.3464	compose-by-addition	22	0.3497	compose-by-addition	22	0.3494	compose-by-addition	22	0.3494	compose-by-addition	22	0.3497	compose-by-addition	22	0.3497	Single-KC	200	0.2967	compose-by-addition	22	0.3494	compose-by-addition	22	0.3497	KC96	2	0.3828	compose-by-addition	22	0.3497	compose-by-addition	19	0.3856
4219	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	LAWN_SPRINKLER	2	(AREA QUESTION1)	1996-02-01 01:19:09	1996-02-01 01:19:09	1996-02-01 01:19:09	1996-02-01 01:19:09	0	0	.	correct	0	0	1	.	Geometry	201	0.2966	circle-area	20	0.1891	area	125	0.2764	circle-area	24	0.1755	circle-area	24	0.1759	circle-area	24	0.1759	circle-area	24	0.1755	circle-area	24	0.1755	Single-KC	201	0.2966	circle-area	24	0.1759	circle-area	24	0.1755	KC52	2	0.1240	circle-area	24	0.1755	circle-area	24	0.1799
4220	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	COVERING_POOL	2	(RADIUS QUESTION1)	1996-02-01 01:19:21	1996-02-01 01:19:21	1996-02-01 01:19:22	1996-02-01 01:19:22	1	.	1	incorrect	1	0	1	.	Geometry	202	0.2966	circle-area	21	0.1762	area	126	0.2759	circle-area	25	0.1659	circle-area	25	0.1662	circle-area	25	0.1662	circle-area	25	0.1659	circle-area	25	0.1659	Single-KC	202	0.2966	circle-area	25	0.1662	circle-area	25	0.1659	KC118	2	0.5124	circle-area	25	0.1659	circle-area	25	0.1700
4221	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	COVERING_POOL	2	(DIAMETER QUESTION1)	1996-02-01 01:19:22	1996-02-01 01:20:44	1996-02-01 01:20:44	1996-02-01 01:20:44	82	82	.	correct	0	0	1	.	Geometry	203	0.2965	circle-diameter	16	0.2863	diameter	16	0.2855	circle-diameter	16	0.2862	circle-diameter	16	0.2864	circle-diameter	16	0.2864	circle-diameter	16	0.2862	circle-diameter	16	0.2862	Single-KC	203	0.2965	circle-diameter	16	0.2864	circle-diameter	16	0.2862	KC79	2	0.4467	circle-diameter	16	0.2862	circle-diameter	16	0.2906
4222	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_CIRCUMFERENCE	2	(DIAMETER QUESTION4)	1996-02-01 01:20:54	1996-02-01 01:20:54	1996-02-01 01:20:55	1996-02-01 01:20:55	1	.	1	incorrect	1	0	1	.	Geometry	204	0.2965	circle-circumference	16	0.1834	circumference	16	0.1836	circle-circumference	16	0.1831	circle-circumference	16	0.1834	circle-circumference	16	0.1834	circle-circumference	16	0.1831	circle-circumference	16	0.1831	Single-KC	204	0.2965	circle-circumference	16	0.1834	circle-circumference	16	0.1831	KC11	2	0.2577	circle-circumference	16	0.1831	circle-circumference	16	0.1864
4223	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_CIRCUMFERENCE	2	(RADIUS QUESTION4)	1996-02-01 01:20:55	1996-02-01 01:20:56	1996-02-01 01:20:57	1996-02-01 01:20:57	2	.	2	incorrect	1	0	1	.	Geometry	205	0.2964	circle-diameter	17	0.2787	diameter	17	0.2789	circle-diameter	17	0.2784	circle-diameter	17	0.2786	circle-diameter	17	0.2786	circle-diameter	17	0.2784	circle-diameter	17	0.2784	Single-KC	205	0.2964	circle-diameter	17	0.2786	circle-diameter	17	0.2784	KC58	2	0.5931	circle-diameter	17	0.2784	circle-diameter	17	0.2824
4224	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_CIRCUMFERENCE	2	(AREA QUESTION4)	1996-02-01 01:20:57	1996-02-01 01:21:09	1996-02-01 01:21:10	1996-02-01 01:21:10	13	.	13	incorrect	1	0	1	.	Geometry	206	0.2964	circle-pi	5	0.1411	area	127	0.2755	circle-area	26	0.1567	circle-area	26	0.1570	circle-area	26	0.1570	circle-area	26	0.1567	circle-area	26	0.1567	Single-KC	206	0.2964	circle-area	26	0.1570	circle-area	26	0.1567	KC125	2	0.1535	circle-area	26	0.1567	circle-area	26	0.1606
4225	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	COVERING_POOL	3	(RADIUS QUESTION1)	1996-02-01 01:21:54	1996-02-01 01:21:54	1996-02-01 01:21:55	1996-02-01 01:22:05	6	.	6	incorrect	2	0	2	.	Geometry	207	0.2964	circle-area	22	0.1640	area	128	0.2750	circle-area	27	0.1479	circle-area	27	0.1483	circle-area	27	0.1483	circle-area	27	0.1479	circle-area	27	0.1479	Single-KC	207	0.2964	circle-area	27	0.1483	circle-area	27	0.1479	KC118	3	0.3299	circle-area	27	0.1479	circle-area	27	0.1516
4226	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	COVERING_POOL	3	(DIAMETER QUESTION1)	1996-02-01 01:21:55	1996-02-01 01:21:59	1996-02-01 01:22:00	1996-02-01 01:22:25	25	.	25	incorrect	1	0	2	.	Geometry	208	0.2963	circle-diameter	18	0.2711	diameter	18	0.2724	circle-diameter	18	0.2706	circle-diameter	18	0.2709	circle-diameter	18	0.2709	circle-diameter	18	0.2706	circle-diameter	18	0.2706	Single-KC	208	0.2963	circle-diameter	18	0.2709	circle-diameter	18	0.2706	KC79	3	0.3353	circle-diameter	18	0.2706	circle-diameter	18	0.2744
4227	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_DIAMETER	3	(RADIUS QUESTION1)	1996-02-01 01:22:37	1996-02-01 01:22:37	1996-02-01 01:22:37	1996-02-01 01:22:37	0	0	.	correct	0	0	1	.	Geometry	209	0.2963	circle-diameter	19	0.2637	diameter	19	0.2660	circle-diameter	19	0.2631	circle-diameter	19	0.2633	circle-diameter	19	0.2633	circle-diameter	19	0.2631	circle-diameter	19	0.2631	Single-KC	209	0.2963	circle-diameter	19	0.2633	circle-diameter	19	0.2631	KC60	3	0.0827	circle-diameter	19	0.2631	circle-diameter	19	0.2666
4228	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_DIAMETER	3	(AREA QUESTION1)	1996-02-01 01:22:37	1996-02-01 01:22:41	1996-02-01 01:22:41	1996-02-01 01:22:41	4	4	.	correct	0	0	1	.	Geometry	210	0.2962	circle-pi	6	0.1281	area	129	0.2745	circle-area	28	0.1395	circle-area	28	0.1399	circle-area	28	0.1399	circle-area	28	0.1395	circle-area	28	0.1395	Single-KC	210	0.2962	circle-area	28	0.1399	circle-area	28	0.1395	KC130	3	0.0251	circle-area	28	0.1395	circle-area	28	0.1430
4229	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_DIAMETER	3	(CIRCUMFERENCE QUESTION1)	1996-02-01 01:22:41	1996-02-01 01:23:01	1996-02-01 01:23:01	1996-02-01 01:23:01	20	20	.	correct	0	0	1	.	Geometry	211	0.2962	circle-circumference	17	0.1739	circumference	17	0.1747	circle-circumference	17	0.1734	circle-circumference	17	0.1736	circle-circumference	17	0.1736	circle-circumference	17	0.1734	circle-circumference	17	0.1734	Single-KC	211	0.2962	circle-circumference	17	0.1736	circle-circumference	17	0.1734	KC13	3	0.2029	circle-circumference	17	0.1734	circle-circumference	17	0.1763
4230	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_AREA	3	(RADIUS QUESTION3)	1996-02-01 01:23:22	1996-02-01 01:23:22	1996-02-01 01:23:23	1996-02-01 01:23:23	1	.	1	incorrect	1	0	1	.	Geometry	212	0.2961	circle-area	23	0.1525	area	130	0.2740	circle-area	29	0.1316	circle-area	29	0.1319	circle-area	29	0.1319	circle-area	29	0.1316	circle-area	29	0.1316	Single-KC	212	0.2961	circle-area	29	0.1319	circle-area	29	0.1316	KC86	3	0.4915	circle-area	29	0.1316	circle-area	29	0.1348
4231	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_AREA	3	(DIAMETER QUESTION3)	1996-02-01 01:23:23	1996-02-01 01:23:50	1996-02-01 01:23:51	1996-02-01 01:23:51	28	.	28	incorrect	1	0	1	.	Geometry	213	0.2961	circle-diameter	20	0.2564	diameter	20	0.2597	circle-diameter	20	0.2556	circle-diameter	20	0.2559	circle-diameter	20	0.2559	circle-diameter	20	0.2556	circle-diameter	20	0.2556	Single-KC	213	0.2961	circle-diameter	20	0.2559	circle-diameter	20	0.2556	KC63	3	0.5192	circle-diameter	20	0.2556	circle-diameter	20	0.2589
4232	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_AREA	3	(CIRCUMFERENCE QUESTION3)	1996-02-01 01:23:51	1996-02-01 01:24:00	1996-02-01 01:24:00	1996-02-01 01:24:00	9	9	.	correct	0	0	1	.	Geometry	214	0.2960	circle-circumference	18	0.1647	circumference	18	0.1662	circle-circumference	18	0.1641	circle-circumference	18	0.1643	circle-circumference	18	0.1643	circle-circumference	18	0.1641	circle-circumference	18	0.1641	Single-KC	214	0.2960	circle-circumference	18	0.1643	circle-circumference	18	0.1641	KC44	3	0.3467	circle-circumference	18	0.1641	circle-circumference	18	0.1667
4233	All Data	Stu_d7f18a5fa205a889b0c5b0b56a7127d3	Unit Area	CIRCLE_CIRCUMFERENCE	3	(RADIUS QUESTION4)	1996-02-01 01:24:16	1996-02-01 01:24:16	1996-02-01 01:24:16	1996-02-01 01:24:16	0	0	.	correct	0	0	1	.	Geometry	215	0.2960	circle-diameter	21	0.2492	diameter	21	0.2535	circle-diameter	21	0.2484	circle-diameter	21	0.2487	circle-diameter	21	0.2487	circle-diameter	21	0.2484	circle-diameter	21	0.2484	Single-KC	215	0.2960	circle-diameter	21	0.2487	circle-diameter	21	0.2484	KC58	3	0.5906	circle-diameter	21	0.2484	circle-diameter	21	0.2513
