"","ï..Row","Sample","Anon.Student.Id","Problem.Hierarchy","Problem.Name","Problem.View","Problem.Start.Time","Problem.End.Time","Latency..sec.","Steps.Missing.Start.Times","Hints","Incorrects","Corrects","Avg.Corrects","Steps","Avg.Assistance.Score","Correct.First.Attempts","Condition","KCs..Geometry.","Steps.without.KCs..Geometry.","KC.List..Geometry.","KCs..KRE_circle_area.","Steps.without.KCs..KRE_circle_area.","KC.List..KRE_circle_area.","KCs..Khushboo.","Steps.without.KCs..Khushboo.","KC.List..Khushboo.","KCs..MJB.SQRECT.Merge.","Steps.without.KCs..MJB.SQRECT.Merge.","KC.List..MJB.SQRECT.Merge.","KCs..MyKC.","Steps.without.KCs..MyKC.","KC.List..MyKC.","KCs..NNEWWW.","Steps.without.KCs..NNEWWW.","KC.List..NNEWWW.","KCs..New.","Steps.without.KCs..New.","KC.List..New.","KCs..NewModel.","Steps.without.KCs..NewModel.","KC.List..NewModel.","KCs..Single.KC.","Steps.without.KCs..Single.KC.","KC.List..Single.KC.","KCs..Textbook.","Steps.without.KCs..Textbook.","KC.List..Textbook.","KCs..Textbook.test.","Steps.without.KCs..Textbook.test.","KC.List..Textbook.test.","KCs..Unique.step.","Steps.without.KCs..Unique.step.","KC.List..Unique.step.","KCs..Zhulin_Textbook11_SquareRectMerge.","Steps.without.KCs..Zhulin_Textbook11_SquareRectMerge.","KC.List..Zhulin_Textbook11_SquareRectMerge.","KCs..new.KC.model.name.","Steps.without.KCs..new.KC.model.name.","KC.List..new.KC.model.name."
"1358",1358,"All Data","Stu_e242582bd5729de82485e42d69e22109","Unit Area","CIRCLE_AREA",2,"2/1/1996 0:52","2/1/1996 0:52",9,0,0,0,3,1,3,0,3,0,1,0,"Geometry",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"area, circumference, diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",1,0,"Single-KC",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"KC44, KC63, KC86",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter"
"1359",1359,"All Data","Stu_e242582bd5729de82485e42d69e22109","Unit Area","CIRCLE_RADIUS",1,"2/1/1996 0:53","2/1/1996 0:53",13,0,0,0,3,1,3,0,3,0,1,0,"Geometry",3,0,"circle-circumference, circle-diameter, circle-pi",3,0,"area, circumference, diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",1,0,"Single-KC",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"KC14, KC51, KC72",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter"
"1360",1360,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","RECTANGLE_ABCD",1,"2/1/1996 0:00","2/1/1996 0:01",22,0,0,1,3,1,3,0.333,2,0,1,0,"Geometry",1,0,"rectangle-area",1,0,"area",1,0,"sq_rect-area",1,0,"rectangle-area",1,0,"rectangle-area",1,0,"square-rect-area",1,0,"square-rect-area",1,0,"Single-KC",1,0,"rectangle-area",1,0,"rectangle-area",3,0,"KC12, KC16, KC69",1,0,"square-rect-area",1,0,"square-rect-area"
"1361",1361,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","BUILDING_A_SIDEWALK",1,"2/1/1996 0:01","2/1/1996 0:02",63,0,0,0,9,1,9,0,9,0,1,0,"Geometry",2,0,"compose-by-addition, rectangle-area",2,0,"area, compose-by-addition",2,0,"compose-by-addition, sq_rect-area",2,0,"compose-by-addition, rectangle-area",2,0,"compose-by-addition, rectangle-area",2,0,"compose-by-addition, square-rect-area",2,0,"compose-by-addition, square-rect-area",1,0,"Single-KC",2,0,"compose-by-addition, rectangle-area",2,0,"compose-by-addition, rectangle-area",9,0,"KC113, KC127, KC128, KC39, KC53, KC62, KC8, KC9, KC95",2,0,"compose-by-addition, square-rect-area",2,0,"compose-by-addition, square-rect-area"
"1362",1362,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","PARALLELOGRAM_ABDE",1,"2/1/1996 0:02","2/1/1996 0:02",10,0,0,0,3,1,3,0,3,0,1,0,"Geometry",1,0,"parallelogram-area",1,0,"area",1,0,"parallelogram-area",1,0,"parallelogram-area",1,0,"parallelogram-area",1,0,"parallelogram-area",1,0,"parallelogram-area",1,0,"Single-KC",1,0,"parallelogram-area",1,0,"parallelogram-area",3,0,"KC22, KC35, KC92",1,0,"parallelogram-area",1,1,"parallelogram-area"
"1363",1363,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","SQUARE_ABCD",1,"2/1/1996 0:02","2/1/1996 0:02",11,0,0,0,3,1,3,0,3,0,1,0,"Geometry",1,0,"square-area",1,0,"area",1,0,"sq_rect-area",1,0,"square-area",1,0,"square-area",1,0,"square-rect-area",1,0,"square-rect-area",1,0,"Single-KC",1,0,"square-area",1,0,"rectangle-area",3,0,"KC17, KC24, KC75",1,0,"square-rect-area",1,0,"square-rect-area"
"1364",1364,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","PAINTING_THE_WALL",1,"2/1/1996 0:02","2/1/1996 0:04",83,0,0,3,9,1,9,0.333,6,0,1,0,"Geometry",2,0,"compose-by-addition, rectangle-area",2,0,"area, compose-by-addition",2,0,"compose-by-addition, sq_rect-area",2,0,"compose-by-addition, rectangle-area",2,0,"compose-by-addition, rectangle-area",2,0,"compose-by-addition, square-rect-area",2,0,"compose-by-addition, square-rect-area",1,0,"Single-KC",2,0,"compose-by-addition, rectangle-area",2,0,"compose-by-addition, rectangle-area",9,0,"KC108, KC114, KC126, KC28, KC41, KC64, KC76, KC80, KC91",2,0,"compose-by-addition, square-rect-area",0,9,"."
"1365",1365,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","RECTANGLE_AREA",1,"2/1/1996 0:05","2/1/1996 0:05",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"rectangle-area",1,0,"area",1,0,"sq_rect-area",1,0,"rectangle-area",1,0,"rectangle-area",1,0,"square-rect-area",1,0,"square-rect-area",1,0,"Single-KC",1,0,"rectangle-area",1,0,"rectangle-area",1,0,"KC21",1,0,"square-rect-area",1,0,"square-rect-area"
"1367",1367,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","TRAPEZOID_ABCD",1,"2/1/1996 0:06","2/1/1996 0:11",301,0,0,2,10,3.333,3,0.667,2,0,1,0,"Geometry",1,0,"trapezoid-area",1,0,"area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"Single-KC",1,0,"trapezoid-area",1,0,"trapezoid-area",3,0,"KC101, KC34, KC73",1,0,"trapezoid-area",1,0,"trapezoid-area"
"1368",1368,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","TRAPEZOID_HEIGHT",1,"2/1/1996 0:11","2/1/1996 0:11",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"trapezoid-area",1,0,"area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"Single-KC",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"KC23",1,0,"trapezoid-area",1,0,"trapezoid-area"
"1369",1369,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","TRAPEZOID_BASE",1,"2/1/1996 0:11","2/1/1996 0:11",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"trapezoid-area",1,0,"area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"Single-KC",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"KC102",1,0,"trapezoid-area",1,0,"trapezoid-area"
"1370",1370,"All Data","Stu_e42d78fdad8dfc176e7a103ac68d1aa8","Unit Area","TRAPEZOID_HEIGHT",2,"2/1/1996 0:12","2/1/1996 0:12",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"trapezoid-area",1,0,"area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"Single-KC",1,0,"trapezoid-area",1,0,"trapezoid-area",1,0,"KC23",1,0,"trapezoid-area",1,0,"trapezoid-area"
"1371",1371,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","TRIANGLE_HEIGHT",1,"2/1/1996 0:00","2/1/1996 0:00",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"triangle-area",1,0,"area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"Single-KC",1,0,"triangle-area",1,0,"triangle-area",1,0,"KC106",1,0,"triangle-area",1,0,"triangle-area"
"1372",1372,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","PENTAGON_ABCDE",1,"2/1/1996 0:01","2/1/1996 0:02",55,0,0,2,3,1,3,0.667,1,0,1,0,"Geometry",1,0,"pentagon-area",1,0,"area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"Single-KC",1,0,"pentagon-area",1,0,"pentagon-area",3,0,"KC10, KC112, KC25",1,0,"pentagon-area",1,0,"pentagon-area"
"1373",1373,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","PENTAGON",1,"2/1/1996 0:03","2/1/1996 0:03",35,0,0,0,3,1,3,0,3,0,1,0,"Geometry",1,0,"pentagon-area",1,0,"area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"Single-KC",1,0,"pentagon-area",1,0,"pentagon-area",3,0,"KC116, KC131, KC49",1,0,"pentagon-area",1,0,"pentagon-area"
"1374",1374,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","PENTAGON_ABCDE",2,"2/1/1996 0:03","2/1/1996 0:04",38,0,0,0,3,1,3,0,3,0,1,0,"Geometry",1,0,"pentagon-area",1,0,"area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"Single-KC",1,0,"pentagon-area",1,0,"pentagon-area",3,0,"KC10, KC112, KC25",1,0,"pentagon-area",1,0,"pentagon-area"
"1375",1375,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","PENTAGON",2,"2/1/1996 0:04","2/1/1996 0:05",35,0,0,0,3,1,3,0,3,0,1,0,"Geometry",1,0,"pentagon-area",1,0,"area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"Single-KC",1,0,"pentagon-area",1,0,"pentagon-area",3,0,"KC116, KC131, KC49",1,0,"pentagon-area",1,0,"pentagon-area"
"1377",1377,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","LAWN_SPRINKLER",1,"2/1/1996 0:09","2/1/1996 0:09",1,0,0,1,1,1,1,1,0,0,1,0,"Geometry",1,0,"circle-area",1,0,"area",1,0,"circle-area",1,0,"circle-area",1,0,"circle-area",1,0,"circle-area",1,0,"circle-area",1,0,"Single-KC",1,0,"circle-area",1,0,"circle-area",1,0,"KC52",1,0,"circle-area",1,0,"circle-area"
"1378",1378,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","COVERING_POOL",1,"2/1/1996 0:09","2/1/1996 0:10",62,0,0,2,2,1,2,1,0,0,1,0,"Geometry",2,0,"circle-area, circle-diameter",2,0,"area, diameter",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",1,0,"Single-KC",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",2,0,"KC118, KC79",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter"
"1379",1379,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","DOG_ON_A_ROPE",1,"2/1/1996 0:10","2/1/1996 0:11",46,0,0,0,2,1,2,0,2,0,1,0,"Geometry",2,0,"circle-area, circle-circumference",2,0,"area, circumference",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",1,0,"Single-KC",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",2,0,"KC103, KC87",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference"
"1380",1380,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","LAWN_SPRINKLER_2",1,"2/1/1996 0:11","2/1/1996 0:11",13,0,0,1,3,1,3,0.333,2,0,1,0,"Geometry",3,0,"circle-area, compose-by-addition, rectangle-area",2,0,"area, compose-by-addition",3,0,"circle-area, compose-by-addition, sq_rect-area",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"circle-area, compose-by-addition, square-rect-area",3,0,"circle-area, compose-by-addition, square-rect-area",1,0,"Single-KC",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"KC26, KC65, KC90",3,0,"circle-area, compose-by-addition, square-rect-area",3,0,"circle-area, compose-by-addition, square-rect-area"
"1381",1381,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","CIRCLE_DIAMETER",1,"2/1/1996 0:12","2/1/1996 0:12",5,0,0,0,3,1,3,0,3,0,1,0,"Geometry",3,0,"circle-circumference, circle-diameter, circle-pi",3,0,"area, circumference, diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",1,0,"Single-KC",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"KC13, KC130, KC60",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter"
"1382",1382,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","CIRCLE_AREA",1,"2/1/1996 0:12","2/1/1996 0:12",35,0,0,1,3,1,3,0.333,2,0,1,0,"Geometry",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"area, circumference, diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",1,0,"Single-KC",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"KC44, KC63, KC86",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter"
"1383",1383,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","CIRCLE_RADIUS",1,"2/1/1996 0:12","2/1/1996 0:13",7,0,0,0,3,1,3,0,3,0,1,0,"Geometry",3,0,"circle-circumference, circle-diameter, circle-pi",3,0,"area, circumference, diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",1,0,"Single-KC",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"KC14, KC51, KC72",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter"
"1385",1385,"All Data","Stu_e49290be25bd7ce478394c7becc6c70c","Unit Area","WATERING_VEGGIES",1,"2/1/1996 0:15","2/1/1996 0:15",11,0,0,0,3,1,3,0,3,0,1,0,"Geometry",3,0,"circle-area, compose-by-addition, square-area",2,0,"area, compose-by-addition",3,0,"circle-area, compose-by-addition, sq_rect-area",3,0,"circle-area, compose-by-addition, square-area",3,0,"circle-area, compose-by-addition, square-area",3,0,"circle-area, compose-by-addition, square-rect-area",3,0,"circle-area, compose-by-addition, square-rect-area",1,0,"Single-KC",3,0,"circle-area, compose-by-addition, square-area",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"KC119, KC36, KC83",3,0,"circle-area, compose-by-addition, square-rect-area",3,0,"circle-area, compose-by-addition, square-rect-area"
"1386",1386,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","TRIANGLE_TRIANGLE",1,"2/1/1996 0:00","2/1/1996 0:00",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"triangle-area",1,0,"area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"Single-KC",1,0,"triangle-area",1,0,"triangle-area",1,0,"KC48",1,0,"triangle-area",1,0,"triangle-area"
"1387",1387,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","TRIANGLE_AREA",1,"2/1/1996 0:00","2/1/1996 0:00",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"triangle-area",1,0,"area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"Single-KC",1,0,"triangle-area",1,0,"triangle-area",1,0,"KC37",1,0,"triangle-area",1,0,"triangle-area"
"1388",1388,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","TRIANGLE_RECTANGLE",1,"2/1/1996 0:00","2/1/1996 0:00",10,0,0,2,2,1,2,1,0,0,1,0,"Geometry",2,0,"compose-by-multiplication, triangle-area",2,0,"area, compose-by-multiplication",2,0,"compose-by-multiplication, triangle-area",2,0,"compose-by-multiplication, triangle-area",2,0,"compose-by-multiplication, triangle-area",2,0,"compose-by-multiplication, triangle-area",2,0,"compose-by-multiplication, triangle-area",1,0,"Single-KC",2,0,"compose-by-multiplication, triangle-area",2,0,"compose-by-multiplication, triangle-area",2,0,"KC110, KC42",2,0,"compose-by-multiplication, triangle-area",2,0,"compose-by-multiplication, triangle-area"
"1389",1389,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","TRIANGLE_TRIANGLE",2,"2/1/1996 0:00","2/1/1996 0:00",1,0,0,1,1,1,1,1,0,0,1,0,"Geometry",1,0,"triangle-area",1,0,"area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"Single-KC",1,0,"triangle-area",1,0,"triangle-area",1,0,"KC48",1,0,"triangle-area",1,0,"triangle-area"
"1390",1390,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","TRIANGLE_AREA",2,"2/1/1996 0:01","2/1/1996 0:01",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"triangle-area",1,0,"area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"Single-KC",1,0,"triangle-area",1,0,"triangle-area",1,0,"KC37",1,0,"triangle-area",1,0,"triangle-area"
"1391",1391,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","TRIANGLE_TRIANGLE",3,"2/1/1996 0:01","2/1/1996 0:01",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"triangle-area",1,0,"area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"Single-KC",1,0,"triangle-area",1,0,"triangle-area",1,0,"KC48",1,0,"triangle-area",1,0,"triangle-area"
"1392",1392,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","TRIANGLE_ABC",1,"2/1/1996 0:01","2/1/1996 0:01",15,0,0,0,3,1,3,0,3,0,1,0,"Geometry",1,0,"triangle-area",1,0,"area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"triangle-area",1,0,"Single-KC",1,0,"triangle-area",1,0,"triangle-area",3,0,"KC3, KC89, KC98",1,0,"triangle-area",1,0,"triangle-area"
"1394",1394,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","PENTAGON",1,"2/1/1996 0:02","2/1/1996 0:02",19,0,0,2,3,1,3,0.667,1,0,1,0,"Geometry",1,0,"pentagon-area",1,0,"area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"Single-KC",1,0,"pentagon-area",1,0,"pentagon-area",3,0,"KC116, KC131, KC49",1,0,"pentagon-area",1,0,"pentagon-area"
"1395",1395,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","PENTAGON_ABCDE",2,"2/1/1996 0:02","2/1/1996 0:03",37,0,0,0,3,1,3,0,3,0,1,0,"Geometry",1,0,"pentagon-area",1,0,"area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"pentagon-area",1,0,"Single-KC",1,0,"pentagon-area",1,0,"pentagon-area",3,0,"KC10, KC112, KC25",1,0,"pentagon-area",1,0,"pentagon-area"
"1397",1397,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","LAWN_SPRINKLER",1,"2/1/1996 0:06","2/1/1996 0:06",0,0,0,0,1,1,1,0,1,0,1,0,"Geometry",1,0,"circle-area",1,0,"area",1,0,"circle-area",1,0,"circle-area",1,0,"circle-area",1,0,"circle-area",1,0,"circle-area",1,0,"Single-KC",1,0,"circle-area",1,0,"circle-area",1,0,"KC52",1,0,"circle-area",1,0,"circle-area"
"1398",1398,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","COVERING_POOL",1,"2/1/1996 0:06","2/1/1996 0:07",26,0,0,0,2,1,2,0,2,0,1,0,"Geometry",2,0,"circle-area, circle-diameter",2,0,"area, diameter",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",1,0,"Single-KC",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter",2,0,"KC118, KC79",2,0,"circle-area, circle-diameter",2,0,"circle-area, circle-diameter"
"1399",1399,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","DOG_ON_A_ROPE",1,"2/1/1996 0:07","2/1/1996 0:07",32,0,0,0,2,1,2,0,2,0,1,0,"Geometry",2,0,"circle-area, circle-circumference",2,0,"area, circumference",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",1,0,"Single-KC",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference",2,0,"KC103, KC87",2,0,"circle-area, circle-circumference",2,0,"circle-area, circle-circumference"
"1400",1400,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","LAWN_SPRINKLER_2",1,"2/1/1996 0:08","2/1/1996 0:09",27,0,0,0,3,1,3,0,3,0,1,0,"Geometry",3,0,"circle-area, compose-by-addition, rectangle-area",2,0,"area, compose-by-addition",3,0,"circle-area, compose-by-addition, sq_rect-area",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"circle-area, compose-by-addition, square-rect-area",3,0,"circle-area, compose-by-addition, square-rect-area",1,0,"Single-KC",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"KC26, KC65, KC90",3,0,"circle-area, compose-by-addition, square-rect-area",3,0,"circle-area, compose-by-addition, square-rect-area"
"1401",1401,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","CIRCLE_DIAMETER",1,"2/1/1996 0:09","2/1/1996 0:10",38,0,0,0,3,1,3,0,3,0,1,0,"Geometry",3,0,"circle-circumference, circle-diameter, circle-pi",3,0,"area, circumference, diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",1,0,"Single-KC",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"KC13, KC130, KC60",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter"
"1402",1402,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","CIRCLE_RADIUS",1,"2/1/1996 0:10","2/1/1996 0:10",10,0,0,0,3,1,3,0,3,0,1,0,"Geometry",3,0,"circle-circumference, circle-diameter, circle-pi",3,0,"area, circumference, diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",1,0,"Single-KC",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"KC14, KC51, KC72",3,0,"circle-area, circle-circumference, circle-diameter",3,0,"circle-area, circle-circumference, circle-diameter"
"1404",1404,"All Data","Stu_e912c6e7b2dee9a2829ef793c245a211","Unit Area","WATERING_VEGGIES",1,"2/1/1996 0:14","2/1/1996 0:14",51,0,0,1,3,1,3,0.333,2,0,1,0,"Geometry",3,0,"circle-area, compose-by-addition, square-area",2,0,"area, compose-by-addition",3,0,"circle-area, compose-by-addition, sq_rect-area",3,0,"circle-area, compose-by-addition, square-area",3,0,"circle-area, compose-by-addition, square-area",3,0,"circle-area, compose-by-addition, square-rect-area",3,0,"circle-area, compose-by-addition, square-rect-area",1,0,"Single-KC",3,0,"circle-area, compose-by-addition, square-area",3,0,"circle-area, compose-by-addition, rectangle-area",3,0,"KC119, KC36, KC83",3,0,"circle-area, compose-by-addition, square-rect-area",3,0,"circle-area, compose-by-addition, square-rect-area"
